timestamp,equipment_id,oil_temp_top_celsius,oil_temp_bottom_celsius,load_mva,ambient_temp_celsius,cooling_fan_status,winding_temp_celsius
2024-03-19,TRANS_031,76.8,66.2,50.6,40.2,1,88.0
2024-03-19,TRANS_032,74.8,62.3,54.1,35.8,1,86.1
2024-03-19,TRANS_033,72.0,60.9,47.1,33.0,1,78.5
2024-03-19,TRANS_034,74.6,62.2,50.4,38.9,0,84.2
2024-03-19,TRANS_035,79.7,68.8,64.0,34.0,1,92.9
2024-03-19,TRANS_036,78.7,68.4,70.5,31.9,1,88.0
2024-03-19,TRANS_038,79.6,67.3,68.5,33.7,1,93.0
2024-03-19,TRANS_039,80.2,67.7,59.1,37.3,1,91.4
2024-03-19,TRANS_040,74.2,60.5,47.0,38.1,0,82.3
2024-03-19,TRANS_041,77.8,64.3,61.1,35.2,1,88.5
2024-03-19,TRANS_042,74.1,63.9,46.3,35.7,1,84.7
2024-03-19,TRANS_043,73.2,61.5,41.7,35.8,0,80.6
2024-03-19,TRANS_044,74.1,62.9,47.9,30.7,0,84.4
2024-03-19,TRANS_045,74.9,61.9,54.5,36.3,0,86.3
2024-03-19,TRANS_046,75.5,63.2,51.1,39.9,1,85.3
2024-03-19,TRANS_047,79.2,66.3,60.9,35.3,1,90.6
2024-03-19,TRANS_048,73.5,62.2,49.2,33.5,1,83.9
2024-03-19,TRANS_049,73.6,61.7,47.4,39.8,1,86.0
2024-03-20,TRANS_002,78.8,65.2,61.0,35.0,1,89.4
2024-03-20,TRANS_003,76.4,62.9,50.0,37.0,1,84.9
2024-03-20,TRANS_004,75.7,64.2,64.4,33.5,1,89.5
2024-03-20,TRANS_005,84.1,70.2,69.2,32.5,1,97.7
2024-03-20,TRANS_006,75.1,62.2,54.9,38.3,1,85.7
2024-03-20,TRANS_007,72.9,61.8,48.5,36.7,1,84.0
2024-03-20,TRANS_008,77.4,65.4,57.9,28.0,1,89.0
2024-03-20,TRANS_009,80.1,68.4,61.0,38.1,1,89.7
2024-03-20,TRANS_010,71.0,57.5,45.4,29.9,0,82.7
2024-03-20,TRANS_011,82.3,71.0,64.0,38.4,1,94.1
2024-03-20,TRANS_012,80.1,68.1,61.3,42.0,1,91.6
2024-03-20,TRANS_013,81.0,70.5,72.1,34.0,1,91.4
2024-03-20,TRANS_014,78.6,67.8,55.5,37.6,1,89.4
2024-03-20,TRANS_015,75.4,61.5,51.6,36.4,1,85.6
2024-03-20,TRANS_016,76.7,64.0,48.1,35.2,1,87.1
2024-03-20,TRANS_017,73.9,61.0,44.1,36.0,0,83.2
2024-03-20,TRANS_018,77.9,64.3,52.1,40.3,1,89.1
2024-03-20,TRANS_019,80.1,66.8,72.4,35.3,1,90.0
2024-03-20,TRANS_020,80.0,68.1,75.7,37.2,1,91.1
2024-03-20,TRANS_021,79.3,66.4,59.2,33.6,1,91.7
2024-03-20,TRANS_022,78.4,66.3,57.5,34.2,1,88.3
2024-03-20,TRANS_023,82.3,69.4,69.6,37.8,1,93.6
2024-03-20,TRANS_024,78.2,66.0,64.2,28.7,1,89.0
2024-03-20,TRANS_025,76.0,65.3,51.8,37.4,1,86.8
2024-03-20,TRANS_026,69.9,58.4,44.9,35.3,0,78.7
2024-03-20,TRANS_027,75.9,63.3,54.2,37.1,1,87.6
2024-03-20,TRANS_028,78.6,65.5,63.4,34.7,1,91.2
2024-03-20,TRANS_029,75.8,64.2,62.8,34.1,1,85.9
2024-03-20,TRANS_030,82.1,69.8,70.5,38.3,1,92.7
2024-03-20,TRANS_031,75.0,62.2,57.3,35.4,1,85.0
2024-03-20,TRANS_032,79.4,66.3,61.8,36.9,1,90.8
2024-03-20,TRANS_033,75.0,61.4,46.5,33.7,1,85.3
2024-03-20,TRANS_034,75.0,64.9,52.6,33.4,1,86.1
2024-03-20,TRANS_035,78.9,68.0,61.6,34.9,1,88.9
2024-03-20,TRANS_036,81.0,69.1,78.5,33.2,1,93.9
2024-03-20,TRANS_037,75.7,62.9,59.1,36.7,1,87.8
2024-03-20,TRANS_038,79.4,65.4,74.5,35.4,1,91.1
2024-03-20,TRANS_039,78.2,67.5,63.1,38.9,1,90.8
2024-03-20,TRANS_040,74.7,63.9,48.0,37.9,1,83.9
2024-03-20,TRANS_041,78.1,65.1,61.4,30.2,1,91.0
2024-03-20,TRANS_042,73.6,60.5,46.4,35.4,0,83.0
2024-03-20,TRANS_043,72.5,58.5,49.0,33.3,0,82.7
2024-03-20,TRANS_044,76.7,65.9,48.7,35.6,1,87.0
2024-03-20,TRANS_045,77.9,65.5,59.8,32.8,1,89.0
2024-03-20,TRANS_046,70.8,57.0,44.9,32.0,0,78.8
2024-03-20,TRANS_047,74.3,63.8,52.3,31.1,1,85.7
2024-03-20,TRANS_048,74.3,60.5,49.3,32.6,0,83.5
2024-03-20,TRANS_049,75.4,64.0,55.8,36.0,1,87.9
2024-03-20,TRANS_050,78.8,68.1,60.1,33.1,1,89.6
2024-03-21,TRANS_001,75.4,61.8,53.8,32.2,1,85.7
2024-03-21,TRANS_002,82.7,72.2,70.4,32.2,1,96.2
2024-03-21,TRANS_003,74.4,61.2,53.0,36.9,0,84.7
2024-03-21,TRANS_004,76.8,65.6,53.4,39.7,1,88.8
2024-03-21,TRANS_005,78.6,68.1,62.3,38.5,1,91.6
2024-03-21,TRANS_006,75.9,63.1,56.8,40.8,1,87.7
2024-03-21,TRANS_007,74.8,64.8,55.3,36.0,1,83.7
2024-03-21,TRANS_008,76.1,63.0,54.2,42.2,1,85.4
2024-03-21,TRANS_009,76.7,66.1,59.1,36.0,1,86.7
2024-03-21,TRANS_010,74.1,63.1,49.9,37.4,1,84.0
2024-03-21,TRANS_011,78.8,65.0,66.2,36.4,1,90.1
2024-03-21,TRANS_012,79.5,68.4,66.5,33.4,1,91.1
2024-03-21,TRANS_013,83.4,72.3,77.1,39.4,1,96.3
2024-03-21,TRANS_014,78.7,66.6,62.9,36.1,1,91.4
2024-03-21,TRANS_015,75.7,63.2,49.4,35.8,1,87.0
2024-03-21,TRANS_016,75.9,65.0,50.0,33.0,1,86.6
2024-03-21,TRANS_017,73.2,59.4,49.7,30.9,1,85.1
2024-03-21,TRANS_018,75.9,63.5,58.4,31.6,1,85.3
2024-03-21,TRANS_019,81.0,68.8,68.4,38.0,1,90.8
2024-03-21,TRANS_020,80.1,67.1,63.0,33.5,1,91.6
2024-03-21,TRANS_021,74.3,60.8,54.1,38.3,1,85.5
2024-03-21,TRANS_022,72.7,61.5,52.4,32.7,1,82.4
2024-03-21,TRANS_024,76.7,63.1,59.0,33.9,1,87.7
2024-03-21,TRANS_025,76.0,62.8,50.4,31.5,1,86.4
2024-03-21,TRANS_026,77.5,63.8,54.5,34.1,1,89.0
2024-03-21,TRANS_027,74.1,62.8,49.8,37.9,1,83.4
2024-03-21,TRANS_028,77.5,65.4,60.3,38.2,1,89.7
2024-03-21,TRANS_029,77.1,63.6,60.8,27.0,1,88.2
2024-03-21,TRANS_030,83.0,71.1,82.4,29.7,1,94.3
2024-03-21,TRANS_031,77.7,65.9,53.1,36.9,1,87.2
2024-03-21,TRANS_032,76.9,66.2,52.4,33.0,1,88.1
2024-03-21,TRANS_033,72.2,61.5,42.6,35.8,0,81.8
2024-03-21,TRANS_034,77.3,63.4,58.6,30.8,1,88.0
2024-03-21,TRANS_035,80.2,69.9,69.3,35.0,1,92.1
2024-03-21,TRANS_036,82.1,71.4,70.0,36.9,1,94.3
2024-03-21,TRANS_037,79.7,66.5,65.7,31.6,1,92.5
2024-03-21,TRANS_038,77.8,64.2,62.7,38.2,1,88.7
2024-03-21,TRANS_039,75.3,64.0,58.0,29.3,1,86.2
2024-03-21,TRANS_040,72.8,61.2,50.3,32.5,0,81.5
2024-03-21,TRANS_041,74.5,61.2,51.0,36.6,0,86.5
2024-03-21,TRANS_042,76.1,64.2,51.8,30.0,1,89.5
2024-03-21,TRANS_043,77.5,64.7,56.3,31.8,1,88.1
2024-03-21,TRANS_044,75.8,65.2,57.3,33.9,1,85.1
2024-03-21,TRANS_046,74.6,63.0,42.2,32.3,0,81.9
2024-03-21,TRANS_047,77.8,66.1,55.1,36.0,1,89.2
2024-03-21,TRANS_048,71.6,57.9,44.5,35.5,0,82.3
2024-03-21,TRANS_049,77.3,64.9,60.8,38.7,1,88.8
2024-03-21,TRANS_050,75.0,62.9,55.0,36.5,1,85.4
2024-03-22,TRANS_001,75.4,62.8,60.2,36.6,1,86.3
2024-03-22,TRANS_002,81.5,67.8,68.3,31.6,1,91.6
2024-03-22,TRANS_003,71.9,61.6,50.8,30.9,1,83.2
2024-03-22,TRANS_004,78.2,65.1,65.0,37.5,1,91.3
2024-03-22,TRANS_005,76.6,65.7,62.1,31.7,1,87.9
2024-03-22,TRANS_006,72.1,58.4,50.3,33.1,0,85.0
2024-03-22,TRANS_007,78.4,64.6,58.6,38.8,1,89.7
2024-03-22,TRANS_008,77.3,66.1,54.2,36.2,1,86.9
2024-03-22,TRANS_009,77.9,66.2,65.7,35.2,1,92.5
2024-03-22,TRANS_010,74.0,60.0,53.0,29.3,0,86.3
2024-03-22,TRANS_011,80.2,68.6,63.5,35.4,1,91.1
2024-03-22,TRANS_012,78.4,65.1,68.5,33.3,1,89.2
2024-03-22,TRANS_013,82.1,71.9,77.7,37.4,1,94.0
2024-03-22,TRANS_014,78.7,68.6,58.6,31.7,1,87.4
2024-03-22,TRANS_015,78.5,68.1,50.9,39.2,1,88.3
2024-03-22,TRANS_016,73.0,62.5,51.0,30.3,1,84.8
2024-03-22,TRANS_017,78.4,66.9,60.1,32.8,1,88.9
2024-03-22,TRANS_019,84.4,70.9,74.0,39.9,1,97.6
2024-03-22,TRANS_020,81.1,69.5,77.6,39.2,1,93.2
2024-03-22,TRANS_021,74.5,61.1,53.2,27.8,1,82.5
2024-03-22,TRANS_022,76.2,65.5,55.3,34.7,1,86.1
2024-03-22,TRANS_023,81.3,68.0,68.4,36.6,1,90.7
2024-03-22,TRANS_024,77.3,66.0,62.5,31.6,1,87.3
2024-03-22,TRANS_026,71.5,58.6,48.4,34.1,0,82.0
2024-03-22,TRANS_027,73.2,60.0,51.8,32.0,0,83.4
2024-03-22,TRANS_028,82.1,71.0,63.1,36.2,1,94.9
2024-03-22,TRANS_029,73.6,60.3,52.4,33.7,0,83.6
2024-03-22,TRANS_030,78.9,65.9,68.9,41.1,1,90.9
2024-03-22,TRANS_031,76.2,65.6,60.6,35.5,1,86.4
2024-03-22,TRANS_032,73.3,62.0,46.4,33.9,1,83.4
2024-03-22,TRANS_033,71.3,60.7,42.5,35.7,1,81.7
2024-03-22,TRANS_034,75.1,64.8,55.2,33.6,1,88.0
2024-03-22,TRANS_035,86.4,74.2,75.0,37.1,1,99.7
2024-03-22,TRANS_036,82.4,72.1,64.0,42.1,1,91.5
2024-03-22,TRANS_037,79.8,68.3,68.0,33.0,1,91.4
2024-03-22,TRANS_038,80.7,68.0,77.8,33.4,1,96.2
2024-03-22,TRANS_039,74.4,63.8,52.0,35.0,0,83.9
2024-03-22,TRANS_040,72.7,60.5,47.7,33.6,0,81.5
2024-03-22,TRANS_041,76.0,62.3,56.8,31.6,1,85.1
2024-03-22,TRANS_042,72.8,60.9,43.7,38.4,0,83.8
2024-03-22,TRANS_043,73.8,60.4,47.7,34.1,1,85.9
2024-03-22,TRANS_044,69.8,57.2,43.4,37.9,1,80.3
2024-03-22,TRANS_045,75.7,63.6,58.7,33.0,1,86.6
2024-03-22,TRANS_046,75.2,63.1,47.2,36.2,1,84.1
2024-03-22,TRANS_047,80.4,69.8,67.6,38.8,1,89.9
2024-03-22,TRANS_048,75.5,62.6,49.1,32.3,1,84.0
2024-03-22,TRANS_049,74.6,63.7,55.3,39.4,1,84.9
2024-03-22,TRANS_050,75.4,63.7,58.6,35.0,1,85.7
2024-03-23,TRANS_002,82.0,68.2,68.9,37.7,1,94.1
2024-03-23,TRANS_003,73.0,59.0,51.3,34.6,0,83.7
2024-03-23,TRANS_004,73.6,61.0,53.5,30.8,1,82.8
2024-03-23,TRANS_005,79.3,67.2,68.1,32.9,1,90.1
2024-03-23,TRANS_006,76.6,66.1,55.5,36.4,1,87.9
2024-03-23,TRANS_007,73.3,61.2,54.2,36.2,0,84.1
2024-03-23,TRANS_008,72.5,59.0,46.1,33.7,0,80.8
2024-03-23,TRANS_009,77.3,66.7,65.0,34.1,1,89.2
2024-03-23,TRANS_010,74.2,60.9,46.9,36.6,0,85.5
2024-03-23,TRANS_011,78.3,64.7,67.6,37.1,1,89.4
2024-03-23,TRANS_012,77.6,67.5,59.0,34.3,1,88.0
2024-03-23,TRANS_013,82.3,69.3,69.8,33.3,1,92.9
2024-03-23,TRANS_014,73.5,59.5,51.5,31.4,0,83.8
2024-03-23,TRANS_015,76.5,63.9,58.6,34.3,1,87.3
2024-03-23,TRANS_016,77.3,63.4,54.6,35.0,1,88.8
2024-03-23,TRANS_018,74.8,62.5,56.4,35.3,0,84.8
2024-03-23,TRANS_019,81.6,71.1,70.6,31.2,1,93.6
2024-03-23,TRANS_021,75.9,62.9,61.0,32.5,1,86.1
2024-03-23,TRANS_022,74.0,63.3,50.6,26.2,1,84.1
2024-03-23,TRANS_023,82.2,70.7,70.6,36.5,1,93.3
2024-03-23,TRANS_024,77.3,65.2,56.5,34.1,1,86.7
2024-03-23,TRANS_025,76.8,66.2,50.0,37.6,1,85.1
2024-03-23,TRANS_026,73.0,59.1,51.1,29.4,0,82.7
2024-03-23,TRANS_027,78.7,67.1,55.9,38.0,1,89.3
2024-03-23,TRANS_028,82.6,70.9,62.6,36.4,1,96.2
2024-03-23,TRANS_029,75.8,65.3,59.7,41.5,1,87.5
2024-03-23,TRANS_030,81.8,69.1,72.5,34.9,1,93.5
2024-03-23,TRANS_031,78.2,67.7,61.5,33.3,1,90.0
2024-03-23,TRANS_032,78.2,67.5,54.4,34.8,1,88.0
2024-03-23,TRANS_033,72.6,62.1,39.5,39.6,0,80.2
2024-03-23,TRANS_034,77.8,67.3,51.4,37.8,1,85.8
2024-03-23,TRANS_035,80.0,68.5,65.4,34.0,1,89.8
2024-03-23,TRANS_036,79.8,67.9,67.8,37.5,1,90.3
2024-03-23,TRANS_037,77.9,65.7,54.6,37.2,1,88.5
2024-03-23,TRANS_038,81.0,67.9,68.6,37.2,1,92.8
2024-03-23,TRANS_039,75.6,62.2,55.6,39.8,1,87.4
2024-03-23,TRANS_040,74.3,63.3,53.2,37.2,0,83.5
2024-03-23,TRANS_041,79.8,67.9,66.8,33.6,1,91.6
2024-03-23,TRANS_042,72.0,61.9,45.5,33.5,0,83.8
2024-03-23,TRANS_043,77.4,64.5,51.6,32.4,1,88.2
2024-03-23,TRANS_045,81.9,69.9,68.2,38.0,1,92.5
2024-03-23,TRANS_046,70.7,59.8,43.5,36.2,0,82.3
2024-03-23,TRANS_047,72.3,61.4,45.9,33.9,0,81.0
2024-03-23,TRANS_048,72.6,60.0,48.7,34.3,0,83.5
2024-03-23,TRANS_049,75.6,62.7,47.0,33.0,1,87.3
2024-03-23,TRANS_050,75.7,62.1,54.6,34.9,1,85.4
2024-03-24,TRANS_001,76.2,65.0,53.4,37.5,1,88.1
2024-03-24,TRANS_002,82.7,72.0,71.0,37.0,1,93.6
2024-03-24,TRANS_003,74.1,62.0,54.3,35.9,1,84.9
2024-03-24,TRANS_004,72.9,59.8,55.2,37.2,0,83.6
2024-03-24,TRANS_005,81.5,69.7,65.1,37.5,1,94.2
2024-03-24,TRANS_006,76.0,63.2,50.8,33.5,1,86.7
2024-03-24,TRANS_007,76.8,63.6,58.9,34.3,1,88.7
2024-03-24,TRANS_008,75.5,63.3,50.6,37.2,1,83.8
2024-03-24,TRANS_009,77.3,63.7,60.1,36.2,1,89.9
2024-03-24,TRANS_010,70.7,60.7,47.2,32.7,1,81.2
2024-03-24,TRANS_011,84.4,73.5,75.1,35.8,1,95.8
2024-03-24,TRANS_012,76.5,66.1,60.4,34.6,1,88.1
2024-03-24,TRANS_013,78.5,67.3,65.0,37.8,1,89.7
2024-03-24,TRANS_014,79.2,67.2,60.8,30.5,1,88.2
2024-03-24,TRANS_015,75.0,64.2,52.2,33.4,1,85.3
2024-03-24,TRANS_016,72.0,61.4,40.2,30.3,0,80.6
2024-03-24,TRANS_017,78.4,66.5,52.7,35.5,1,89.0
2024-03-24,TRANS_018,76.4,66.0,49.6,35.1,1,85.2
2024-03-24,TRANS_019,79.8,67.0,67.1,36.8,1,92.1
2024-03-24,TRANS_020,82.8,71.8,75.0,39.7,1,96.5
2024-03-24,TRANS_021,76.6,64.4,53.2,37.4,1,84.2
2024-03-24,TRANS_022,75.4,61.6,49.2,40.4,1,85.7
2024-03-24,TRANS_023,82.1,70.0,73.8,33.8,1,94.7
2024-03-24,TRANS_024,77.0,66.4,63.1,40.9,1,89.5
2024-03-24,TRANS_025,73.0,62.0,46.1,39.9,0,82.6
2024-03-24,TRANS_026,74.8,61.9,46.2,39.2,1,83.5
2024-03-24,TRANS_027,73.4,62.5,46.0,30.0,1,84.9
2024-03-24,TRANS_028,80.3,66.5,71.2,37.2,1,93.2
2024-03-24,TRANS_029,76.7,62.9,55.9,38.6,1,88.6
2024-03-24,TRANS_030,80.9,69.9,72.4,43.7,1,96.5
2024-03-24,TRANS_031,75.0,62.6,50.9,35.1,1,84.2
2024-03-24,TRANS_032,74.7,64.2,61.4,35.2,0,86.4
2024-03-24,TRANS_033,71.8,58.9,46.9,35.9,1,83.3
2024-03-24,TRANS_034,77.6,66.1,58.5,32.8,1,88.7
2024-03-24,TRANS_035,81.5,68.1,71.9,36.6,1,94.1
2024-03-24,TRANS_036,82.8,71.6,73.5,34.5,1,96.1
2024-03-24,TRANS_037,76.3,66.2,52.9,36.9,1,86.5
2024-03-24,TRANS_038,80.2,69.4,69.4,35.9,1,90.8
2024-03-24,TRANS_039,75.6,64.4,54.2,37.1,1,85.4
2024-03-24,TRANS_040,73.1,62.2,49.7,33.1,1,83.9
2024-03-24,TRANS_041,77.6,66.8,61.1,36.9,1,85.1
2024-03-24,TRANS_042,74.0,62.1,48.6,33.1,1,83.9
2024-03-24,TRANS_043,75.3,64.6,49.0,37.2,1,83.6
2024-03-24,TRANS_044,72.4,62.2,49.5,31.9,1,80.8
2024-03-24,TRANS_045,79.1,68.4,57.4,35.9,1,89.6
2024-03-24,TRANS_046,74.6,62.6,52.4,38.3,0,85.9
2024-03-24,TRANS_047,77.8,65.8,65.2,38.4,1,88.3
2024-03-24,TRANS_048,75.7,63.2,46.8,33.7,1,85.0
2024-03-24,TRANS_049,72.0,61.5,39.0,38.0,1,81.9
2024-03-24,TRANS_050,72.8,59.5,63.1,35.0,1,85.6
2024-03-25,TRANS_002,77.9,64.5,58.1,29.6,1,88.2
2024-03-25,TRANS_003,76.4,63.3,58.5,39.3,1,88.0
2024-03-25,TRANS_004,76.3,63.6,60.6,33.2,1,87.8
2024-03-25,TRANS_005,77.8,67.2,61.8,32.5,1,89.0
2024-03-25,TRANS_006,76.1,64.2,55.2,38.3,1,86.8
2024-03-25,TRANS_007,74.9,61.1,49.5,31.7,0,84.8
2024-03-25,TRANS_008,77.0,63.1,58.2,38.4,1,85.6
2024-03-25,TRANS_009,79.9,67.2,65.2,33.5,1,91.3
2024-03-25,TRANS_010,74.8,62.9,44.5,36.6,0,85.6
2024-03-25,TRANS_011,81.5,68.9,65.4,36.0,1,93.8
2024-03-25,TRANS_012,79.4,68.6,71.0,35.7,1,90.5
2024-03-25,TRANS_013,82.7,70.1,78.1,36.6,1,94.8
2024-03-25,TRANS_014,71.9,60.8,46.3,37.5,1,81.6
2024-03-25,TRANS_015,75.6,63.3,52.9,40.4,1,86.4
2024-03-25,TRANS_016,75.9,64.1,51.7,36.0,1,85.3
2024-03-25,TRANS_017,77.3,64.9,50.2,36.9,1,87.5
2024-03-25,TRANS_018,74.6,61.2,48.7,33.5,0,83.4
2024-03-25,TRANS_019,80.6,67.3,71.0,37.7,1,93.6
2024-03-25,TRANS_020,78.5,67.6,65.8,35.9,1,89.8
2024-03-25,TRANS_021,75.5,62.3,52.2,35.1,1,86.7
2024-03-25,TRANS_022,74.7,62.1,52.0,41.0,0,83.7
2024-03-25,TRANS_023,79.5,65.7,72.8,38.2,1,92.5
2024-03-25,TRANS_024,78.4,67.1,62.7,39.2,1,89.3
2024-03-25,TRANS_025,72.3,58.9,41.0,35.7,1,81.3
2024-03-25,TRANS_026,73.1,59.8,37.7,32.2,1,84.3
2024-03-25,TRANS_027,76.7,63.2,52.8,36.2,1,85.8
2024-03-25,TRANS_029,75.2,62.1,54.7,33.9,1,87.0
2024-03-25,TRANS_030,81.8,67.8,72.8,33.1,1,95.4
2024-03-25,TRANS_031,74.2,60.7,49.6,36.6,0,84.5
2024-03-25,TRANS_032,78.6,65.2,64.7,34.8,1,90.4
2024-03-25,TRANS_033,76.6,65.0,55.2,40.3,1,87.8
2024-03-25,TRANS_035,78.2,67.4,66.6,34.2,1,88.0
2024-03-25,TRANS_036,80.1,69.2,67.2,30.7,1,91.1
2024-03-25,TRANS_037,78.4,65.2,63.6,32.1,1,89.4
2024-03-25,TRANS_038,81.1,68.3,69.0,38.3,1,92.4
2024-03-25,TRANS_040,73.4,61.4,51.2,31.5,0,82.5
2024-03-25,TRANS_041,77.5,63.7,65.1,38.6,1,89.5
2024-03-25,TRANS_042,72.4,61.3,44.2,35.1,1,81.1
2024-03-25,TRANS_043,77.3,64.8,50.6,35.4,1,85.7
2024-03-25,TRANS_044,73.0,61.7,47.0,32.6,0,84.4
2024-03-25,TRANS_046,79.4,65.7,57.7,30.4,1,90.0
2024-03-25,TRANS_047,76.7,66.5,57.1,39.0,1,87.3
2024-03-25,TRANS_048,74.2,62.1,54.3,33.0,1,83.5
2024-03-25,TRANS_049,75.8,63.0,55.8,37.2,1,86.4
2024-03-25,TRANS_050,80.0,68.6,67.4,37.2,1,91.3
2024-03-26,TRANS_001,75.6,65.1,47.2,35.9,1,85.9
2024-03-26,TRANS_002,83.2,70.6,69.4,37.4,1,94.9
2024-03-26,TRANS_003,72.3,61.0,38.2,39.5,1,80.2
2024-03-26,TRANS_004,77.2,64.6,59.9,39.6,1,88.9
2024-03-26,TRANS_005,79.5,68.4,68.1,35.4,1,91.3
2024-03-26,TRANS_006,79.8,67.2,60.1,32.3,1,90.0
2024-03-26,TRANS_007,77.4,63.9,60.3,35.1,1,90.3
2024-03-26,TRANS_008,74.4,60.9,49.1,31.5,1,84.2
2024-03-26,TRANS_009,80.0,69.3,75.4,32.1,1,93.6
2024-03-26,TRANS_011,80.7,70.3,70.0,36.0,1,92.1
2024-03-26,TRANS_012,77.2,64.4,62.8,37.0,1,88.1
2024-03-26,TRANS_013,81.2,69.6,77.5,34.8,1,92.5
2024-03-26,TRANS_014,74.0,61.2,55.4,33.4,0,85.1
2024-03-26,TRANS_015,75.3,62.2,53.8,36.9,1,86.8
2024-03-26,TRANS_016,66.3,53.1,35.2,33.2,0,77.4
2024-03-26,TRANS_017,73.8,60.7,54.1,34.2,1,85.8
2024-03-26,TRANS_018,75.1,64.2,58.4,37.2,1,86.6
2024-03-26,TRANS_019,76.4,63.5,58.9,34.4,1,87.0
2024-03-26,TRANS_020,79.1,68.3,75.7,32.5,1,91.8
2024-03-26,TRANS_021,77.9,66.7,58.6,36.6,1,91.3
2024-03-26,TRANS_022,76.0,65.8,57.4,36.9,1,86.7
2024-03-26,TRANS_023,80.3,67.8,66.4,37.3,1,91.9
2024-03-26,TRANS_024,77.0,66.8,57.3,36.3,1,87.5
2024-03-26,TRANS_025,76.3,62.9,54.9,33.1,1,86.5
2024-03-26,TRANS_026,75.6,63.5,52.3,32.5,1,87.5
2024-03-26,TRANS_027,75.7,62.2,60.0,35.1,1,86.5
2024-03-26,TRANS_028,78.9,66.9,68.6,35.0,1,91.4
2024-03-26,TRANS_029,76.9,63.2,53.5,33.9,1,87.6
2024-03-26,TRANS_030,80.9,69.9,67.1,34.8,1,94.1
2024-03-26,TRANS_031,78.4,66.4,55.0,34.8,1,87.7
2024-03-26,TRANS_032,78.5,67.8,60.5,39.3,1,90.9
2024-03-26,TRANS_033,75.9,62.4,53.3,31.9,1,85.4
2024-03-26,TRANS_034,72.7,59.2,46.5,32.5,1,81.3
2024-03-26,TRANS_035,79.3,67.4,66.6,38.0,1,92.6
2024-03-26,TRANS_036,80.5,70.3,74.2,34.1,1,92.8
2024-03-26,TRANS_037,78.4,65.6,62.0,32.7,1,89.9
2024-03-26,TRANS_038,80.8,70.7,65.8,39.4,1,92.4
2024-03-26,TRANS_039,75.3,63.1,54.8,34.6,1,85.4
2024-03-26,TRANS_040,75.7,64.9,52.6,37.2,1,89.5
2024-03-26,TRANS_041,76.0,64.7,60.9,35.4,1,88.1
2024-03-26,TRANS_042,70.0,58.2,44.8,33.4,1,78.1
2024-03-26,TRANS_043,73.9,61.6,47.4,33.8,0,83.7
2024-03-26,TRANS_044,76.6,64.0,60.8,33.1,1,86.3
2024-03-26,TRANS_045,73.9,61.9,55.4,34.4,1,84.0
2024-03-26,TRANS_046,74.9,64.3,47.8,33.1,1,85.1
2024-03-26,TRANS_047,77.7,65.7,58.8,32.9,1,86.6
2024-03-26,TRANS_048,73.5,61.0,48.1,29.5,0,83.4
2024-03-26,TRANS_049,75.1,62.8,57.0,33.1,1,86.6
2024-03-26,TRANS_050,77.9,65.7,61.6,38.7,1,89.2
2024-03-27,TRANS_001,75.5,62.1,59.1,32.8,1,87.0
2024-03-27,TRANS_002,79.3,65.4,59.4,37.1,1,89.3
2024-03-27,TRANS_003,73.4,62.1,48.9,37.2,0,81.8
2024-03-27,TRANS_004,80.1,67.2,65.3,38.0,1,89.7
2024-03-27,TRANS_005,80.3,66.8,68.4,36.8,1,92.4
2024-03-27,TRANS_006,74.5,61.7,55.1,37.2,1,88.3
2024-03-27,TRANS_007,77.8,65.3,59.8,33.3,1,89.9
2024-03-27,TRANS_008,72.9,59.8,51.1,39.5,1,84.5
2024-03-27,TRANS_009,80.2,67.8,63.1,36.1,1,90.4
2024-03-27,TRANS_010,74.4,60.8,50.9,37.2,0,83.2
2024-03-27,TRANS_011,82.2,70.6,69.9,33.2,1,94.9
2024-03-27,TRANS_012,79.0,65.9,66.7,31.9,1,90.7
2024-03-27,TRANS_013,78.4,67.0,64.0,41.6,1,89.1
2024-03-27,TRANS_014,81.3,71.2,66.0,41.2,1,92.7
2024-03-27,TRANS_016,75.7,64.4,53.5,32.0,1,85.3
2024-03-27,TRANS_017,76.0,64.0,51.4,34.2,1,87.7
2024-03-27,TRANS_018,84.3,72.1,61.3,40.3,1,95.4
2024-03-27,TRANS_019,86.5,73.1,73.0,41.7,1,100.8
2024-03-27,TRANS_020,84.0,72.4,77.7,34.2,1,97.0
2024-03-27,TRANS_021,73.8,60.4,54.3,30.4,1,85.0
2024-03-27,TRANS_022,73.6,60.3,53.0,35.3,0,84.2
2024-03-27,TRANS_023,80.8,70.6,66.1,41.7,1,92.2
2024-03-27,TRANS_024,79.6,65.8,61.8,37.0,1,90.8
2024-03-27,TRANS_026,78.2,66.2,56.9,33.4,1,89.6
2024-03-27,TRANS_027,74.7,61.8,55.1,36.0,0,84.7
2024-03-27,TRANS_028,79.4,66.5,66.2,39.0,1,92.1
2024-03-27,TRANS_029,77.3,65.7,54.0,35.5,1,87.7
2024-03-27,TRANS_030,81.4,70.0,70.9,35.1,1,93.9
2024-03-27,TRANS_031,75.4,63.1,56.1,37.2,1,82.9
2024-03-27,TRANS_032,81.6,70.3,61.5,36.5,1,95.1
2024-03-27,TRANS_033,76.6,66.2,42.5,38.2,1,86.4
2024-03-27,TRANS_034,75.5,62.3,58.0,41.2,1,86.3
2024-03-27,TRANS_035,80.6,68.9,69.3,36.7,1,91.0
